state	Year	tax_state	cost_per_pack	tax_percent	tax_revenue	tax_dollar	sales_per_capita	cpi_2012	index
New York	1994	0.56	2.121	37.7	729191177	0.8	71.6	229.59391666666667	148.225
New York	1995	0.56	2.142	37.3	719824998	0.8	70.5	229.59391666666667	152.38333333333333
New York	1996	0.56	2.225	36	674204524	0.8	65.9	229.59391666666667	156.85
New York	1997	0.56	2.293	34.9	658497602	0.8	64.5	229.59391666666667	160.51666666666665
New York	1998	0.56	2.536	31.5	662623540	0.8	64.9	229.59391666666667	163.00833333333333
New York	1999	0.56	3.268	24.5	642200452	0.8	62.9	229.59391666666667	166.575
New York	2000	1.11	3.985	36.4	738115241	1.45	57.8	229.59391666666667	172.2
New York	2001	1.11	4.313	33.6	1014362644	1.45	48	229.59391666666667	177.06666666666666
New York	2002	1.5	5.684	33.3	1066093134	1.89	46.5	229.59391666666667	179.875
New York	2003	1.5	5.54	34.1	1015809692	1.89	35.3	229.59391666666667	183.95833333333334
New York	2004	1.5	5.485	34.5	977115124	1.89	33.7	229.59391666666667	188.88333333333333
New York	2005	1.5	5.457	34.6	939725433	1.89	32.4	229.59391666666667	195.29166666666666
New York	2006	1.5	5.444	34.7	941501119	1.89	32.4	229.59391666666667	201.59166666666667
New York	2007	1.5	5.472	34.5	936456574	1.89	32.3	229.59391666666667	207.34241666666668
New York	2008	2.75	6.733	46.6	959566346	3.14	31.5	229.59391666666667	215.3025
New York	2009	2.75	7.613	49.4	1330335699	3.76	24.8	229.59391666666667	214.537
New York	2010	2.75	9.653	55.5	1299942364	5.36	24.1	229.59391666666667	218.0555
New York	2011	4.35	9.849	54.4	1543947044	5.36	18.3	229.59391666666667	224.93916666666667
New York	2012	4.35	9.967	53.8	1531170092	5.36	18	229.59391666666667	229.59391666666667
New York	2013	4.35	10.03	53.4	1425269207	5.36	16.6	229.59391666666667	232.95708333333334
New York	2014	4.35	10.066	53.2	1326507365	5.36	15.4	229.59391666666667	236.73616666666666
New York	2015	4.35	10.155	52.8	1257371747	5.36	14.6	229.59391666666667	237.017
New York	2016	4.35	10.226	52.4	1208849771	5.36	14	229.59391666666667	240.00716666666668
New York	2017	4.35	10.376	51.7	1141061696	5.36	13.3	229.59391666666667	245.11958333333334
New York	2018	4.35	10.346	51.8	1079839812	5.36	12.5	229.59391666666667	251.10683333333333
New York	2019	4.35	10.533	50.9	995653069	5.36	11.7	229.59391666666667	255.65741666666668
North Carolina	1970	0.02	0.294	34	13459000	0.1	172.4	229.59391666666667	38.825
North Carolina	1971	0.02	0.287	34.8	19098000	0.1	187.6	229.59391666666667	40.49166666666667
North Carolina	1972	0.02	0.289	34.6	22040000	0.1	214.1	229.59391666666667	41.81666666666666
North Carolina	1973	0.02	0.301	33.2	23623000	0.1	226.5	229.59391666666667	44.4
North Carolina	1974	0.02	0.329	30.4	23973000	0.1	227.3	229.59391666666667	49.30833333333334
North Carolina	1975	0.02	0.358	27.9	24238000	0.1	226	229.59391666666667	53.81666666666667
North Carolina	1976	0.02	0.366	27.3	25092000	0.1	230.2	229.59391666666667	56.90833333333333
North Carolina	1977	0.02	0.418	23.9	23730000	0.1	217	229.59391666666667	60.608333333333334
North Carolina	1978	0.02	0.437	22.9	22708000	0.1	205.5	229.59391666666667	65.23333333333333
North Carolina	1979	0.02	0.473	21.2	22004000	0.1	197.3	229.59391666666667	72.575
North Carolina	1980	0.02	0.5	20	21060000	0.1	187.8	229.59391666666667	82.40833333333333
North Carolina	1981	0.02	0.555	18	21069000	0.1	179.3	229.59391666666667	90.925
North Carolina	1982	0.02	0.66	15.2	21308000	0.1	179	229.59391666666667	96.5
North Carolina	1983	0.02	0.75	24	20429000	0.18	169.7	229.59391666666667	99.6
North Carolina	1984	0.02	0.789	22.8	19661000	0.18	160.6	229.59391666666667	103.88333333333333
North Carolina	1985	0.02	0.837	21.5	19426000	0.18	156.3	229.59391666666667	107.56666666666666
North Carolina	1986	0.02	0.906	19.9	19313000	0.18	154.4	229.59391666666667	109.60833333333333
North Carolina	1987	0.02	0.96	18.8	18972000	0.18	150.5	229.59391666666667	113.625
North Carolina	1988	0.02	1.076	16.7	18974000	0.18	146	229.59391666666667	118.25833333333333
North Carolina	1989	0.02	1.164	15.5	18328000	0.18	139.3	229.59391666666667	123.96666666666667
North Carolina	1990	0.02	1.266	14.2	17856000	0.18	133.7	229.59391666666667	130.65833333333333
North Carolina	1991	0.02	1.45	17.2	17760000	0.25	132.7	229.59391666666667	136.19166666666666
North Carolina	1992	0.02	1.535	16.3	39908931	0.25	128.8	229.59391666666667	140.31666666666666
North Carolina	1993	0.05	1.359	21.3	43394879	0.29	129.7	229.59391666666667	144.45833333333334
North Carolina	1994	0.05	1.423	20.4	38183312	0.29	112.7	229.59391666666667	148.225
North Carolina	1995	0.05	1.456	19.9	44172244	0.29	124.9	229.59391666666667	152.38333333333333
North Carolina	1996	0.05	1.52	19.1	46226043	0.29	129.7	229.59391666666667	156.85
North Carolina	1997	0.05	1.676	17.3	45844901	0.29	125.6	229.59391666666667	160.51666666666665
North Carolina	1998	0.05	1.868	15.5	46123730	0.29	126	229.59391666666667	163.00833333333333
North Carolina	1999	0.05	2.573	11.3	41991034	0.29	113.1	229.59391666666667	166.575
North Carolina	2000	0.05	2.767	14.1	42378037	0.39	109	229.59391666666667	172.2
North Carolina	2001	0.05	2.912	13.4	40309132	0.39	100.1	229.59391666666667	177.06666666666666
North Carolina	2002	0.05	3.072	14.3	40328354	0.44	98.5	229.59391666666667	179.875
North Carolina	2003	0.05	3.112	14.1	40313704	0.44	97.7	229.59391666666667	183.95833333333334
North Carolina	2004	0.05	3.034	14.5	40192892	0.44	95.6	229.59391666666667	188.88333333333333
North Carolina	2005	0.05	3.29	21	40052354	0.69	93.8	229.59391666666667	195.29166666666666
North Carolina	2006	0.3	3.289	21	169270439	0.69	89.6	229.59391666666667	201.59166666666667
North Carolina	2007	0.35	3.447	20	239667652	0.69	78.3	229.59391666666667	207.34241666666668
North Carolina	2008	0.35	3.465	19.9	233795276	0.69	73.7	229.59391666666667	215.3025
North Carolina	2009	0.35	4.505	32.4	224747751	1.46	69.6	229.59391666666667	214.537
North Carolina	2010	0.45	4.591	31.8	249604191	1.46	61.5	229.59391666666667	218.0555
North Carolina	2011	0.45	4.612	31.7	261362556	1.46	60.9	229.59391666666667	224.93916666666667
North Carolina	2012	0.45	4.578	31.9	263600000	1.46	60.7	229.59391666666667	229.59391666666667
North Carolina	2013	0.45	4.627	31.6	252227647	1.46	57.5	229.59391666666667	232.95708333333334
North Carolina	2014	0.45	4.758	30.7	251193060	1.46	56.7	229.59391666666667	236.73616666666666
North Carolina	2015	0.45	4.741	30.8	242185688	1.46	54.1	229.59391666666667	237.017
North Carolina	2016	0.45	4.9	29.8	245725427	1.46	54.4	229.59391666666667	240.00716666666668
North Carolina	2017	0.45	4.975	29.3	249011980	1.46	54.5	229.59391666666667	245.11958333333334
North Carolina	2018	0.45	5.173	28.2	245944066	1.46	53.2	229.59391666666667	251.10683333333333
North Carolina	2019	0.45	5.363	27.2	241091949	1.46	51.6	229.59391666666667	255.65741666666668
North Dakota	1970	0.11	0.389	48.8	6261213	0.19	93.8	229.59391666666667	38.825
North Dakota	1971	0.11	0.389	48.8	6695694	0.19	98.5	229.59391666666667	40.49166666666667
North Dakota	1972	0.11	0.394	48.2	7139673	0.19	103.8	229.59391666666667	41.81666666666666
North Dakota	1973	0.11	0.399	47.6	7599262	0.19	108.7	229.59391666666667	44.4
North Dakota	1974	0.11	0.426	44.6	7779886	0.19	110.5	229.59391666666667	49.30833333333334
North Dakota	1975	0.11	0.459	41.4	8260851	0.19	117.9	229.59391666666667	53.81666666666667
North Dakota	1976	0.11	0.474	40.1	8760004	0.19	125.4	229.59391666666667	56.90833333333333
North Dakota	1977	0.11	0.532	35.7	8641141	0.19	122.2	229.59391666666667	60.608333333333334
North Dakota	1978	0.11	0.55	34.5	8756406	0.19	121.9	229.59391666666667	65.23333333333333
North Dakota	1979	0.11	0.596	33.6	8705686	0.2	121.3	229.59391666666667	72.575
North Dakota	1980	0.12	0.62	32.3	9686868	0.2	123.7	229.59391666666667	82.40833333333333
North Dakota	1981	0.12	0.678	29.5	9847648	0.2	125.7	229.59391666666667	90.925
North Dakota	1982	0.12	0.779	25.7	10008539	0.2	126.8	229.59391666666667	96.5
North Dakota	1983	0.18	0.944	36	10593220	0.34	119.6	229.59391666666667	99.6
North Dakota	1984	0.18	1.006	33.8	13531577	0.34	109.4	229.59391666666667	103.88333333333333
North Dakota	1985	0.18	1.042	32.6	12858557	0.34	103.2	229.59391666666667	107.56666666666666
North Dakota	1986	0.18	1.103	30.8	12309345	0.34	99.8	229.59391666666667	109.60833333333333
North Dakota	1987	0.18	1.233	35	11627423	0.43	92.3	229.59391666666667	113.625
North Dakota	1988	0.27	1.359	31.6	17049701	0.43	87.1	229.59391666666667	118.25833333333333
North Dakota	1989	0.27	1.443	31.9	15624052	0.46	84.1	229.59391666666667	123.96666666666667
North Dakota	1990	0.27	1.598	28.8	16111103	0.46	77.1	229.59391666666667	130.65833333333333
North Dakota	1991	0.3	1.683	29.1	16259289	0.49	85.2	229.59391666666667	136.19166666666666
North Dakota	1992	0.3	1.776	27.6	13509061	0.49	74.4	229.59391666666667	140.31666666666666
North Dakota	1993	0.29	1.801	37.8	15301088	0.68	83	229.59391666666667	144.45833333333334
North Dakota	1994	0.29	1.795	37.9	21799053	0.68	81	229.59391666666667	148.225
North Dakota	1995	0.44	1.827	37.2	22544218	0.68	80.6	229.59391666666667	152.38333333333333
North Dakota	1996	0.44	1.941	35	22692162	0.68	80.8	229.59391666666667	156.85
North Dakota	1997	0.44	2.052	33.1	21960613	0.68	77.5	229.59391666666667	160.51666666666665
North Dakota	1998	0.44	2.236	30.4	22408447	0.68	79.1	229.59391666666667	163.00833333333333
North Dakota	1999	0.44	2.975	22.9	21059175	0.68	74.7	229.59391666666667	166.575
North Dakota	2000	0.44	3.069	25.4	21132140	0.78	72.5	229.59391666666667	172.2
North Dakota	2001	0.44	3.383	23.1	19799840	0.78	70.1	229.59391666666667	177.06666666666666
North Dakota	2002	0.44	3.604	23	19117534	0.83	68.5	229.59391666666667	179.875
North Dakota	2003	0.44	3.533	23.5	18345620	0.83	65.7	229.59391666666667	183.95833333333334
North Dakota	2004	0.44	3.399	24.4	18450952	0.83	65.7	229.59391666666667	188.88333333333333
North Dakota	2005	0.44	3.35	24.8	18464975	0.83	66	229.59391666666667	195.29166666666666
North Dakota	2006	0.44	3.365	24.7	20638627	0.83	73.7	229.59391666666667	201.59166666666667
North Dakota	2007	0.44	3.54	23.4	21228308	0.83	75.9	229.59391666666667	207.34241666666668
North Dakota	2008	0.44	3.536	23.5	20870634	0.83	74	229.59391666666667	215.3025
North Dakota	2009	0.44	4.193	34.6	20583345	1.45	72.9	229.59391666666667	214.537
North Dakota	2010	0.44	4.409	32.9	19736955	1.45	69.3	229.59391666666667	218.0555
North Dakota	2011	0.44	4.506	32.2	20433411	1.45	69	229.59391666666667	224.93916666666667
North Dakota	2012	0.44	4.445	32.6	22420469	1.45	74.5	229.59391666666667	229.59391666666667
North Dakota	2013	0.44	4.552	31.9	22359059	1.45	72.5	229.59391666666667	232.95708333333334
North Dakota	2014	0.44	4.733	30.6	24123029	1.45	75.8	229.59391666666667	236.73616666666666
North Dakota	2015	0.44	4.709	30.8	24665664	1.45	75.8	229.59391666666667	237.017
North Dakota	2016	0.44	4.806	30.2	23385135	1.45	70.2	229.59391666666667	240.00716666666668
North Dakota	2017	0.44	4.966	29.2	21731736	1.45	65.2	229.59391666666667	245.11958333333334
North Dakota	2018	0.44	5.235	27.7	20885069	1.45	62.8	229.59391666666667	251.10683333333333
North Dakota	2019	0.44	5.429	26.7	20034034	1.45	59.9	229.59391666666667	255.65741666666668
Ohio	1970	0.1	0.381	47.2	127544000	0.18	121.6	229.59391666666667	38.825
Ohio	1971	0.1	0.384	46.9	133146000	0.18	124.6	229.59391666666667	40.49166666666667
Ohio	1972	0.15	0.42	54.8	172266000	0.23	124.4	229.59391666666667	41.81666666666666
Ohio	1973	0.15	0.429	53.6	194891000	0.23	120.5	229.59391666666667	44.4
Ohio	1974	0.15	0.46	50	196578000	0.23	122.1	229.59391666666667	49.30833333333334
Ohio	1975	0.15	0.485	47.4	197352000	0.23	122.5	229.59391666666667	53.81666666666667
Ohio	1976	0.15	0.498	46.2	201135000	0.23	124.6	229.59391666666667	56.90833333333333
Ohio	1977	0.15	0.539	42.7	204153000	0.23	127.3	229.59391666666667	60.608333333333334
Ohio	1978	0.15	0.563	40.9	210701000	0.23	131.3	229.59391666666667	65.23333333333333
Ohio	1979	0.15	0.587	39.2	211049000	0.23	130.9	229.59391666666667	72.575
Ohio	1980	0.15	0.614	37.5	214864000	0.23	133.5	229.59391666666667	82.40833333333333
Ohio	1981	0.15	0.683	33.7	215017000	0.23	132.8	229.59391666666667	90.925
Ohio	1982	0.14	0.825	26.7	207814000	0.22	134	229.59391666666667	96.5
Ohio	1983	0.14	0.892	33.6	196422000	0.3	130	229.59391666666667	99.6
Ohio	1984	0.14	0.922	32.5	191666000	0.3	127.1	229.59391666666667	103.88333333333333
Ohio	1985	0.14	0.981	30.6	191793000	0.3	126.7	229.59391666666667	107.56666666666666
Ohio	1986	0.14	1.022	29.4	190198000	0.3	126.3	229.59391666666667	109.60833333333333
Ohio	1987	0.14	1.084	31.5	188898000	0.34	124.6	229.59391666666667	113.625
Ohio	1988	0.18	1.205	28.2	236811000	0.34	122.4	229.59391666666667	118.25833333333333
Ohio	1989	0.18	1.354	25.1	232561000	0.34	118.6	229.59391666666667	123.96666666666667
Ohio	1990	0.18	1.398	24.3	226507000	0.34	115.5	229.59391666666667	130.65833333333333
Ohio	1991	0.18	1.596	23.8	221408000	0.38	113.2	229.59391666666667	136.19166666666666
Ohio	1992	0.18	1.625	23.4	219655000	0.38	112.3	229.59391666666667	140.31666666666666
Ohio	1993	0.18	1.512	31.7	247490667	0.48	108.9	229.59391666666667	144.45833333333334
Ohio	1994	0.24	1.556	30.8	284468676	0.48	108.6	229.59391666666667	148.225
Ohio	1995	0.24	1.597	30.1	294211398	0.48	111.7	229.59391666666667	152.38333333333333
Ohio	1996	0.24	1.668	28.8	287334941	0.48	107.6	229.59391666666667	156.85
Ohio	1997	0.24	1.729	27.8	288577567	0.48	108.6	229.59391666666667	160.51666666666665
Ohio	1998	0.24	1.932	24.8	285282926	0.48	106.4	229.59391666666667	163.00833333333333
Ohio	1999	0.24	2.654	18.1	279313463	0.48	104	229.59391666666667	166.575
Ohio	2000	0.24	2.793	20.8	271259739	0.58	99.9	229.59391666666667	172.2
Ohio	2001	0.24	3.102	18.7	272598343	0.58	100	229.59391666666667	177.06666666666666
Ohio	2002	0.24	3.592	26.2	264300240	0.94	96.8	229.59391666666667	179.875
Ohio	2003	0.55	3.588	26.2	548764842	0.94	90.2	229.59391666666667	183.95833333333334
Ohio	2004	0.55	3.496	26.9	540376592	0.94	85.9	229.59391666666667	188.88333333333333
Ohio	2005	0.55	4.097	40	564837977	1.64	89	229.59391666666667	195.29166666666666
Ohio	2006	1.25	4.19	39.1	1010469344	1.64	70.5	229.59391666666667	201.59166666666667
Ohio	2007	1.25	4.414	37.2	972740773	1.64	67.8	229.59391666666667	207.34241666666668
Ohio	2008	1.25	4.477	36.6	927900797	1.64	64.7	229.59391666666667	215.3025
Ohio	2009	1.25	5.37	42.1	884138000	2.26	61.6	229.59391666666667	214.537
Ohio	2010	1.25	5.505	41.1	855091219	2.26	59.3	229.59391666666667	218.0555
Ohio	2011	1.25	5.614	40.3	818437395	2.26	56.8	229.59391666666667	224.93916666666667
Ohio	2012	1.25	5.525	40.9	804236250	2.26	55.7	229.59391666666667	229.59391666666667
Ohio	2013	1.25	5.631	40.1	789832969	2.26	54.6	229.59391666666667	232.95708333333334
Ohio	2014	1.25	5.673	39.8	771577453	2.26	53.3	229.59391666666667	236.73616666666666
Ohio	2015	1.25	6.072	43	759166406	2.61	52.4	229.59391666666667	237.017
Ohio	2016	1.6	6.227	41.9	944424423	2.61	50.8	229.59391666666667	240.00716666666668
Ohio	2017	1.6	6.307	41.4	930666000	2.61	50.1	229.59391666666667	245.11958333333334
Ohio	2018	1.6	6.426	40.6	887432640	2.61	47.6	229.59391666666667	251.10683333333333
Ohio	2019	1.6	6.62	39.4	855373680	2.61	45.7	229.59391666666667	255.65741666666668
Oklahoma	1970	0.13	0.398	52.8	36185928	0.21	108.4	229.59391666666667	38.825
Oklahoma	1971	0.13	0.398	52.8	38577881	0.21	115.4	229.59391666666667	40.49166666666667
Oklahoma	1972	0.13	0.404	52	41295131	0.21	121.7	229.59391666666667	41.81666666666666
Oklahoma	1973	0.13	0.41	51.2	42488076	0.21	124.1	229.59391666666667	44.4
Oklahoma	1974	0.13	0.436	48.2	45178513	0.21	130.5	229.59391666666667	49.30833333333334
Oklahoma	1975	0.13	0.464	45.3	46797075	0.21	132.9	229.59391666666667	53.81666666666667
Oklahoma	1976	0.13	0.479	43.8	48870860	0.21	138.6	229.59391666666667	56.90833333333333
Oklahoma	1977	0.13	0.531	39.5	50502883	0.21	140.4	229.59391666666667	60.608333333333334
Oklahoma	1978	0.13	0.555	37.8	52475244	0.21	143.6	229.59391666666667	65.23333333333333
Oklahoma	1979	0.13	0.629	41.3	53000386	0.26	141.6	229.59391666666667	72.575
Oklahoma	1980	0.18	0.658	39.5	73476900	0.26	141.6	229.59391666666667	82.40833333333333
Oklahoma	1981	0.18	0.717	36.3	78231671	0.26	143.7	229.59391666666667	90.925
Oklahoma	1982	0.18	0.839	31	82012528	0.26	147	229.59391666666667	96.5
Oklahoma	1983	0.18	0.933	36.4	80059844	0.34	140	229.59391666666667	99.6
Oklahoma	1984	0.18	0.951	35.8	77128269	0.34	128.1	229.59391666666667	103.88333333333333
Oklahoma	1985	0.18	1.046	32.5	74875926	0.34	124.2	229.59391666666667	107.56666666666666
Oklahoma	1986	0.18	1.144	29.7	71022806	0.34	119.9	229.59391666666667	109.60833333333333
Oklahoma	1987	0.23	1.226	31.7	69661713	0.39	113.1	229.59391666666667	113.625
Oklahoma	1988	0.23	1.334	29.2	79679720	0.39	103.6	229.59391666666667	118.25833333333333
Oklahoma	1989	0.23	1.461	26.7	74548378	0.39	97.5	229.59391666666667	123.96666666666667
Oklahoma	1990	0.23	1.491	26.2	67464411	0.39	88.4	229.59391666666667	130.65833333333333
Oklahoma	1991	0.23	1.706	25.2	63468915	0.43	87.8	229.59391666666667	136.19166666666666
Oklahoma	1992	0.23	1.824	23.6	62351049	0.43	86.3	229.59391666666667	140.31666666666666
Oklahoma	1993	0.23	1.634	28.8	62438584	0.47	86.2	229.59391666666667	144.45833333333334
Oklahoma	1994	0.23	1.611	29.2	65233478	0.47	104.8	229.59391666666667	148.225
Oklahoma	1995	0.23	1.627	28.9	66745446	0.47	109.5	229.59391666666667	152.38333333333333
Oklahoma	1996	0.23	1.72	27.3	66891015	0.47	110.8	229.59391666666667	156.85
Oklahoma	1997	0.23	1.836	25.6	67824069	0.47	111.8	229.59391666666667	160.51666666666665
Oklahoma	1998	0.23	2.034	23.1	67715345	0.47	112.2	229.59391666666667	163.00833333333333
Oklahoma	1999	0.23	2.726	17.2	66796658	0.47	111.4	229.59391666666667	166.575
Oklahoma	2000	0.23	2.904	19.6	63926361	0.57	108.9	229.59391666666667	172.2
Oklahoma	2001	0.23	3.138	18.2	63695786	0.57	108.1	229.59391666666667	177.06666666666666
Oklahoma	2002	0.23	3.211	19.3	59280703	0.62	102	229.59391666666667	179.875
Oklahoma	2003	0.23	3.225	19.2	58909612	0.62	103	229.59391666666667	183.95833333333334
Oklahoma	2004	0.23	3.222	19.2	58779705	0.62	101.6	229.59391666666667	188.88333333333333
Oklahoma	2005	1.03	4.004	35.5	126709675	1.42	98.2	229.59391666666667	195.29166666666666
Oklahoma	2006	1.03	4.038	35.2	197713135	1.42	87.2	229.59391666666667	201.59166666666667
Oklahoma	2007	1.03	4.1	34.6	205249740	1.42	85.8	229.59391666666667	207.34241666666668
Oklahoma	2008	1.03	4.184	33.9	225326586	1.42	86.7	229.59391666666667	215.3025
Oklahoma	2009	1.03	5.209	39.2	241081728	2.04	79	229.59391666666667	214.537
Oklahoma	2010	1.03	5.337	38.2	235251213	2.04	71.2	229.59391666666667	218.0555
Oklahoma	2011	1.03	5.551	36.8	239314439	2.04	71	229.59391666666667	224.93916666666667
Oklahoma	2012	1.03	5.4	37.8	245663922	2.04	71.3	229.59391666666667	229.59391666666667
Oklahoma	2013	1.03	5.533	36.9	230708318	2.04	67.2	229.59391666666667	232.95708333333334
Oklahoma	2014	1.03	5.497	37.1	238739051	2.04	64.3	229.59391666666667	236.73616666666666
Oklahoma	2015	1.03	5.708	35.7	249357505	2.04	62.6	229.59391666666667	237.017
Oklahoma	2016	1.03	5.837	34.9	246458891	2.04	61.2	229.59391666666667	240.00716666666668
Oklahoma	2017	1.03	5.93	34.4	244622480	2.04	60.5	229.59391666666667	245.11958333333334
Oklahoma	2018	1.03	7.139	42.6	235127629	3.04	58.1	229.59391666666667	251.10683333333333
Oklahoma	2019	2.03	7.366	41.3	342481889	3.04	42.8	229.59391666666667	255.65741666666668
Oregon	1970	0.04	0.29	41.4	12760000	0.12	157	229.59391666666667	38.825
Oregon	1971	0.04	0.305	39.3	13280000	0.12	157.9	229.59391666666667	40.49166666666667
Oregon	1972	0.09	0.351	48.4	19540000	0.17	160.4	229.59391666666667	41.81666666666666
Oregon	1973	0.09	0.366	46.5	30495000	0.17	155.3	229.59391666666667	44.4
Oregon	1974	0.09	0.394	43.2	31199000	0.17	155.8	229.59391666666667	49.30833333333334
Oregon	1975	0.09	0.424	40.1	31489000	0.17	154.4	229.59391666666667	53.81666666666667
Oregon	1976	0.09	0.444	38.3	32219000	0.17	156.5	229.59391666666667	56.90833333333333
Oregon	1977	0.09	0.507	33.5	32606000	0.17	155.6	229.59391666666667	60.608333333333334
Oregon	1978	0.09	0.519	32.8	33423000	0.17	156.3	229.59391666666667	65.23333333333333
Oregon	1979	0.09	0.54	31.5	33151000	0.17	150.7	229.59391666666667	72.575
Oregon	1980	0.09	0.569	29.9	33324000	0.17	146.5	229.59391666666667	82.40833333333333
